sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555396627694,8.12,4.9,3.78
ACCELEROMETER,1555396627703,-0.7489535,0.30388847,9.71486
GYROSCOPE,1555396627698,7.7,4.41,3.99
ACCELEROMETER,1555396627707,-0.7489535,0.30388847,9.71486
GYROSCOPE,1555396627703,7.98,3.99,4.06
ACCELEROMETER,1555396627712,-0.7800602,0.33499515,9.736395
GYROSCOPE,1555396627708,8.54,3.43,3.99
ACCELEROMETER,1555396627718,-0.7800602,0.33499515,9.736395
GYROSCOPE,1555396627714,9.38,2.94,3.71
ACCELEROMETER,1555396627723,-0.782453,0.31585258,9.877571
GYROSCOPE,1555396627719,10.36,2.66,3.43
ACCELEROMETER,1555396627728,-0.782453,0.31585258,9.877571
GYROSCOPE,1555396627724,11.62,2.38,3.01
ACCELEROMETER,1555396627733,-0.7274181,0.40917265,9.9852495
GYROSCOPE,1555396627728,12.88,2.17,2.66
ACCELEROMETER,1555396627737,-0.7274181,0.40917265,9.9852495
GYROSCOPE,1555396627734,14.35,2.1,2.31
ACCELEROMETER,1555396627743,-0.81595254,0.39960137,10.021141
GYROSCOPE,1555396627738,15.4,1.89,2.1
ACCELEROMETER,1555396627747,-0.79441714,0.46660042,10.042676
GYROSCOPE,1555396627743,16.17,1.75,1.89
ACCELEROMETER,1555396627753,-0.79441714,0.46660042,10.042676
GYROSCOPE,1555396627749,16.73,1.61,1.6800001
ACCELEROMETER,1555396627758,-0.79441714,0.46660042,10.042676
GYROSCOPE,1555396627754,17.15,1.54,1.47
ACCELEROMETER,1555396627763,-0.8398807,0.59581286,9.937392
GYROSCOPE,1555396627759,17.5,1.61,1.26
ACCELEROMETER,1555396627768,-0.8398807,0.59581286,9.937392
GYROSCOPE,1555396627764,17.64,1.61,1.12
ACCELEROMETER,1555396627773,-0.8662018,0.6652047,9.915856
GYROSCOPE,1555396627769,17.710001,1.6800001,0.91
ACCELEROMETER,1555396627778,-0.8662018,0.6652047,9.915856
GYROSCOPE,1555396627774,17.5,1.6800001,0.7
ACCELEROMETER,1555396627783,-0.8614162,0.63888365,9.848858
GYROSCOPE,1555396627778,17.15,1.75,0.63
ACCELEROMETER,1555396627787,-0.8614162,0.63888365,9.848858
GYROSCOPE,1555396627784,16.59,1.89,0.49
ACCELEROMETER,1555396627793,-0.8183453,0.64606214,9.729217
GYROSCOPE,1555396627788,15.89,2.1,0.49
ACCELEROMETER,1555396627797,-0.8183453,0.64606214,9.729217
GYROSCOPE,1555396627793,14.91,2.45,0.42000002
ACCELEROMETER,1555396627802,-0.8350951,0.65802616,9.717253
GYROSCOPE,1555396627799,13.72,2.73,0.49
ACCELEROMETER,1555396627808,-0.782453,0.65324056,9.743573
GYROSCOPE,1555396627804,12.74,3.22,0.63
ACCELEROMETER,1555396627813,-0.782453,0.65324056,9.743573
GYROSCOPE,1555396627809,11.97,3.71,0.7
ACCELEROMETER,1555396627818,-0.7920243,0.63649076,9.803394
GYROSCOPE,1555396627813,11.27,4.13,0.77
ACCELEROMETER,1555396627822,-0.7920243,0.63649076,9.803394
GYROSCOPE,1555396627819,9.59,4.97,0.7
ACCELEROMETER,1555396627828,-0.76331043,0.6699903,9.860823
GYROSCOPE,1555396627824,8.82,5.46,0.63
ACCELEROMETER,1555396627833,-0.76331043,0.6699903,9.860823
GYROSCOPE,1555396627829,8.33,6.09,0.42000002
ACCELEROMETER,1555396627838,-0.72023964,0.59342,9.836893
GYROSCOPE,1555396627834,7.91,6.58,0.28
ACCELEROMETER,1555396627843,-0.72023964,0.59342,9.836893
GYROSCOPE,1555396627839,7.7,7.07,0.14
ACCELEROMETER,1555396627848,-0.7513463,0.56470615,9.8321085
GYROSCOPE,1555396627844,7.35,7.56,0.07
ACCELEROMETER,1555396627853,-0.7513463,0.56470615,9.8321085
GYROSCOPE,1555396627849,7.21,7.84,0.07
ACCELEROMETER,1555396627858,-0.76331043,0.6508478,9.760324
GYROSCOPE,1555396627854,7.14,8.12,0.07
ACCELEROMETER,1555396627863,-0.76331043,0.6508478,9.760324
GYROSCOPE,1555396627859,7.07,8.19,0.07
ACCELEROMETER,1555396627868,-0.8494521,0.6508478,9.722038
GYROSCOPE,1555396627864,6.86,8.19,0.14
ACCELEROMETER,1555396627873,-0.8494521,0.6508478,9.722038
GYROSCOPE,1555396627869,6.09,8.19,0.28
ACCELEROMETER,1555396627878,-0.8757731,0.67956156,9.671788
GYROSCOPE,1555396627873,4.97,7.98,0.42000002
ACCELEROMETER,1555396627883,-0.8757731,0.67956156,9.671788
GYROSCOPE,1555396627879,3.85,7.84,0.7
ACCELEROMETER,1555396627888,-0.94277215,0.77288175,9.638289
GYROSCOPE,1555396627884,2.66,7.56,0.84000003
ACCELEROMETER,1555396627893,-0.94277215,0.77288175,9.638289
GYROSCOPE,1555396627889,1.33,7.35,1.05
ACCELEROMETER,1555396627898,-0.9882358,0.7322038,9.640682
GYROSCOPE,1555396627894,-0.14,6.93,1.19
ACCELEROMETER,1555396627903,-0.9882358,0.7322038,9.640682
GYROSCOPE,1555396627899,-1.26,6.51,1.26
ACCELEROMETER,1555396627908,-1.0025927,0.74177504,9.614362
GYROSCOPE,1555396627904,-1.89,6.02,1.19
ACCELEROMETER,1555396627913,-1.0025927,0.74177504,9.614362
GYROSCOPE,1555396627909,-2.38,5.53,0.91
ACCELEROMETER,1555396627918,-0.99302137,0.74177504,9.564112
GYROSCOPE,1555396627914,-2.8,5.04,0.7
ACCELEROMETER,1555396627923,-0.99302137,0.74177504,9.564112
GYROSCOPE,1555396627918,-2.73,4.62,0.56
ACCELEROMETER,1555396627927,-1.0336994,0.6173482,9.616754
GYROSCOPE,1555396627923,-2.1,4.13,0.42000002
ACCELEROMETER,1555396627932,-1.0336994,0.6173482,9.616754
GYROSCOPE,1555396627929,-0.98,3.64,0.28
ACCELEROMETER,1555396627938,-1.0839486,0.6053841,9.74836
GYROSCOPE,1555396627934,0.42000002,3.08,0.07
ACCELEROMETER,1555396627942,-1.0839486,0.6053841,9.74836
GYROSCOPE,1555396627938,1.89,2.52,-0.21000001
ACCELEROMETER,1555396627947,-1.1030912,0.55752766,9.798609
GYROSCOPE,1555396627944,3.43,2.1,-0.56
ACCELEROMETER,1555396627953,-1.1126624,0.5694918,9.908678
GYROSCOPE,1555396627949,5.04,1.54,-0.77
ACCELEROMETER,1555396627958,-1.1126624,0.5694918,9.908678
GYROSCOPE,1555396627954,6.44,0.98,-1.05
ACCELEROMETER,1555396627963,-1.1126624,0.5694918,9.908678
GYROSCOPE,1555396627959,7.91,0.56,-1.33
ACCELEROMETER,1555396627968,-1.0935199,0.5623133,9.973285
GYROSCOPE,1555396627964,9.24,0.14,-1.61
ACCELEROMETER,1555396627973,-1.0935199,0.5623133,9.973285
GYROSCOPE,1555396627968,10.36,-0.28,-1.75
ACCELEROMETER,1555396627977,-1.0336994,0.6699903,10.085747
GYROSCOPE,1555396627974,11.41,-0.7,-1.96
ACCELEROMETER,1555396627983,-1.0336994,0.6699903,10.085747
GYROSCOPE,1555396627979,12.39,-0.77,-2.03
ACCELEROMETER,1555396627988,-0.99062854,0.7322038,10.04507
GYROSCOPE,1555396627984,13.02,-0.7,-1.96
ACCELEROMETER,1555396627993,-0.92362946,0.823131,10.035499
GYROSCOPE,1555396627988,13.16,-0.56,-2.1
ACCELEROMETER,1555396627997,-0.92362946,0.823131,10.035499
GYROSCOPE,1555396627994,13.16,-0.35,-2.17
ACCELEROMETER,1555396628003,-0.930808,0.8853443,10.030712
GYROSCOPE,1555396627999,12.88,0.07,-2.66
ACCELEROMETER,1555396628008,-0.930808,0.8853443,10.030712
GYROSCOPE,1555396628004,11.9,0.98,-2.94
ACCELEROMETER,1555396628013,-0.8853443,0.92362946,9.927821
GYROSCOPE,1555396628009,11.55,1.61,-3.15
ACCELEROMETER,1555396628017,-0.8853443,0.92362946,9.927821
GYROSCOPE,1555396628014,10.71,2.1,-3.22
ACCELEROMETER,1555396628023,-0.88295156,0.99062854,9.968499
GYROSCOPE,1555396628019,9.59,2.73,-3.22
ACCELEROMETER,1555396628029,-0.88295156,0.99062854,9.968499
GYROSCOPE,1555396628023,8.47,3.57,-3.29
ACCELEROMETER,1555396628033,-0.9068797,0.98584294,9.942179
GYROSCOPE,1555396628028,7.21,4.27,-3.43
ACCELEROMETER,1555396628038,-0.9068797,0.98584294,9.942179
GYROSCOPE,1555396628034,6.09,5.04,-3.5
ACCELEROMETER,1555396628044,-0.9379865,0.94037926,9.963714
GYROSCOPE,1555396628039,5.11,5.7400002,-3.85
ACCELEROMETER,1555396628049,-0.9379865,0.94037926,9.963714
GYROSCOPE,1555396628044,4.48,6.3,-4.13
ACCELEROMETER,1555396628053,-0.971486,0.75613195,9.997212
GYROSCOPE,1555396628049,4.13,6.86,-4.34
ACCELEROMETER,1555396628059,-0.971486,0.75613195,9.997212
GYROSCOPE,1555396628054,3.99,7.35,-4.62
ACCELEROMETER,1555396628064,-1.0241281,0.7345965,10.006784
GYROSCOPE,1555396628059,4.27,7.77,-4.83
ACCELEROMETER,1555396628069,-1.0241281,0.7345965,10.006784
GYROSCOPE,1555396628064,4.83,8.05,-4.9
ACCELEROMETER,1555396628074,-1.0073783,0.7704889,9.942179
GYROSCOPE,1555396628069,5.39,8.26,-5.18
ACCELEROMETER,1555396628079,-1.0073783,0.7704889,9.942179
GYROSCOPE,1555396628074,5.67,8.54,-5.46
ACCELEROMETER,1555396628084,-1.0217353,0.808774,9.88475
GYROSCOPE,1555396628078,5.95,8.68,-5.81
ACCELEROMETER,1555396628088,-1.0217353,0.808774,9.88475
GYROSCOPE,1555396628084,6.23,8.89,-6.02
ACCELEROMETER,1555396628094,-1.0935199,0.79920274,9.836893
GYROSCOPE,1555396628088,6.51,8.96,-6.16
ACCELEROMETER,1555396628098,-1.0935199,0.79920274,9.836893
GYROSCOPE,1555396628094,6.79,8.89,-6.02
ACCELEROMETER,1555396628104,-1.079163,0.7369894,9.863215
GYROSCOPE,1555396628098,7.4900002,8.68,-5.88
ACCELEROMETER,1555396628108,-1.079163,0.7369894,9.863215
GYROSCOPE,1555396628104,8.33,8.47,-5.88
ACCELEROMETER,1555396628113,-1.0576276,0.701097,9.915856
GYROSCOPE,1555396628109,9.24,8.4,-5.95
ACCELEROMETER,1555396628118,-1.0576276,0.701097,9.915856
GYROSCOPE,1555396628113,9.8,8.26,-6.16
ACCELEROMETER,1555396628123,-1.0313065,0.77766734,9.906286
GYROSCOPE,1555396628119,10.36,8.19,-6.3
ACCELEROMETER,1555396628128,-1.0313065,0.77766734,9.906286
GYROSCOPE,1555396628124,10.92,8.12,-6.51
ACCELEROMETER,1555396628134,-1.0576276,0.8398807,9.79143
GYROSCOPE,1555396628129,11.41,7.91,-6.79
ACCELEROMETER,1555396628139,-1.0576276,0.8398807,9.79143
GYROSCOPE,1555396628134,11.4800005,7.77,-6.86
ACCELEROMETER,1555396628144,-1.0983056,0.8709875,9.755538
GYROSCOPE,1555396628138,11.76,7.4900002,-6.7200003
ACCELEROMETER,1555396628148,-1.1054841,0.86380893,9.781858
GYROSCOPE,1555396628143,11.97,7.4900002,-6.79
ACCELEROMETER,1555396628153,-1.1054841,0.86380893,9.781858
GYROSCOPE,1555396628148,11.97,7.14,-6.79
ACCELEROMETER,1555396628158,-1.1054841,0.86380893,9.781858
GYROSCOPE,1555396628153,12.32,6.79,-7.0
ACCELEROMETER,1555396628163,-1.1246266,0.85902333,9.810574
GYROSCOPE,1555396628158,12.88,6.37,-7.14
ACCELEROMETER,1555396628168,-1.1246266,0.85902333,9.810574
GYROSCOPE,1555396628164,13.2300005,5.81,-7.28
ACCELEROMETER,1555396628174,-1.1126624,0.7657032,9.827322
GYROSCOPE,1555396628169,13.86,5.53,-7.0
ACCELEROMETER,1555396628179,-1.1054841,0.83748794,9.822537
GYROSCOPE,1555396628174,14.28,5.25,-6.79
ACCELEROMETER,1555396628184,-1.1054841,0.83748794,9.822537
GYROSCOPE,1555396628179,14.7,5.32,-6.65
ACCELEROMETER,1555396628189,-1.0624132,0.9164511,9.798609
GYROSCOPE,1555396628184,15.190001,5.6,-6.79
ACCELEROMETER,1555396628194,-1.0624132,0.9164511,9.798609
GYROSCOPE,1555396628189,15.12,6.16,-6.86
ACCELEROMETER,1555396628199,-1.0432707,0.91166544,9.815358
GYROSCOPE,1555396628193,14.91,6.44,-6.86
ACCELEROMETER,1555396628204,-1.0432707,0.91166544,9.815358
GYROSCOPE,1555396628199,14.7,6.93,-6.7200003
ACCELEROMETER,1555396628209,-0.971486,0.945165,9.765109
GYROSCOPE,1555396628204,14.56,7.35,-6.7200003
ACCELEROMETER,1555396628214,-0.971486,0.945165,9.765109
GYROSCOPE,1555396628208,14.35,7.77,-6.7200003
ACCELEROMETER,1555396628218,-0.9882358,0.87816596,9.686146
GYROSCOPE,1555396628214,13.79,8.12,-6.7200003
ACCELEROMETER,1555396628224,-0.9882358,0.87816596,9.686146
GYROSCOPE,1555396628219,13.2300005,8.75,-6.58
ACCELEROMETER,1555396628229,-0.9810573,0.87338024,9.609575
GYROSCOPE,1555396628224,12.81,9.38,-6.44
ACCELEROMETER,1555396628234,-0.9810573,0.87338024,9.609575
GYROSCOPE,1555396628229,12.53,10.22,-6.44
ACCELEROMETER,1555396628239,-0.90448695,0.8542377,9.616754
GYROSCOPE,1555396628234,12.39,11.06,-6.51
ACCELEROMETER,1555396628244,-0.90448695,0.8542377,9.616754
GYROSCOPE,1555396628239,12.32,12.18,-6.86
ACCELEROMETER,1555396628248,-0.8614162,0.9379865,9.530612
GYROSCOPE,1555396628243,12.25,13.37,-7.28
ACCELEROMETER,1555396628253,-0.8614162,0.9379865,9.530612
GYROSCOPE,1555396628249,11.97,14.63,-7.56
ACCELEROMETER,1555396628259,-0.9810573,1.0073783,9.454042
GYROSCOPE,1555396628254,11.2,15.75,-7.7
ACCELEROMETER,1555396628264,-0.9810573,1.0073783,9.454042
GYROSCOPE,1555396628259,10.43,16.94,-7.56
ACCELEROMETER,1555396628269,-1.1485549,1.0552348,9.470792
GYROSCOPE,1555396628264,9.7300005,17.85,-7.21
ACCELEROMETER,1555396628274,-1.1485549,1.0552348,9.470792
GYROSCOPE,1555396628269,9.03,18.34,-6.93
ACCELEROMETER,1555396628279,-1.361516,1.1102698,9.492328
GYROSCOPE,1555396628273,8.54,18.48,-6.7200003
ACCELEROMETER,1555396628283,-1.361516,1.1102698,9.492328
GYROSCOPE,1555396628278,8.19,18.34,-6.44
ACCELEROMETER,1555396628288,-1.4596218,1.1772687,9.413363
GYROSCOPE,1555396628283,7.28,17.92,-6.16
ACCELEROMETER,1555396628293,-1.4596218,1.1772687,9.413363
GYROSCOPE,1555396628289,6.16,17.57,-5.88
ACCELEROMETER,1555396628299,-1.4811572,1.3208381,9.475577
GYROSCOPE,1555396628293,5.11,17.36,-5.7400002
ACCELEROMETER,1555396628303,-1.4811572,1.3208381,9.475577
GYROSCOPE,1555396628299,3.71,17.15,-5.7400002
ACCELEROMETER,1555396628309,-1.4883356,1.2729815,9.394222
GYROSCOPE,1555396628304,1.96,16.94,-5.7400002
ACCELEROMETER,1555396628314,-1.4883356,1.2729815,9.394222
GYROSCOPE,1555396628308,0.14,16.73,-5.53
ACCELEROMETER,1555396628318,-1.4763716,1.18684,9.296116
GYROSCOPE,1555396628314,-1.19,16.38,-5.32
ACCELEROMETER,1555396628324,-1.4763716,1.18684,9.296116
GYROSCOPE,1555396628318,-2.03,16.17,-5.18
ACCELEROMETER,1555396628328,-1.3926227,1.0289137,9.171689
GYROSCOPE,1555396628324,-2.45,16.1,-5.04
ACCELEROMETER,1555396628334,-1.3926227,1.0289137,9.171689
GYROSCOPE,1555396628328,-2.45,16.1,-5.11
ACCELEROMETER,1555396628339,-1.402194,0.9499506,9.020942
GYROSCOPE,1555396628334,-2.45,15.96,-5.11
ACCELEROMETER,1555396628344,-1.402194,0.9499506,9.020942
GYROSCOPE,1555396628338,-1.12,15.82,-5.11
ACCELEROMETER,1555396628348,-1.4835501,0.9068797,9.032906
GYROSCOPE,1555396628343,0.28,15.82,-4.97
ACCELEROMETER,1555396628353,-1.5936198,0.8350951,9.140583
GYROSCOPE,1555396628349,0.28,15.82,-4.97
ACCELEROMETER,1555396628359,-1.5936198,0.8350951,9.140583
GYROSCOPE,1555396628353,2.03,15.61,-4.9
ACCELEROMETER,1555396628364,-1.7084754,0.8279167,9.24108
GYROSCOPE,1555396628359,4.55,15.33,-5.11
ACCELEROMETER,1555396628369,-1.7084754,0.8279167,9.24108
GYROSCOPE,1555396628363,7.42,14.9800005,-5.39
ACCELEROMETER,1555396628373,-1.806581,0.96430755,9.229117
GYROSCOPE,1555396628369,12.74,13.37,-6.23
ACCELEROMETER,1555396628378,-1.806581,0.96430755,9.229117
GYROSCOPE,1555396628374,14.77,12.32,-6.58
ACCELEROMETER,1555396628384,-1.8735801,1.1150553,9.229117
GYROSCOPE,1555396628379,16.38,11.34,-6.79
ACCELEROMETER,1555396628389,-1.8735801,1.1150553,9.229117
GYROSCOPE,1555396628384,17.29,10.5,-6.7200003
ACCELEROMETER,1555396628394,-1.9238293,1.2370893,9.3200445
GYROSCOPE,1555396628389,17.36,9.66,-6.65
ACCELEROMETER,1555396628399,-1.9238293,1.2370893,9.3200445
GYROSCOPE,1555396628394,16.87,8.82,-6.65
ACCELEROMETER,1555396628404,-1.8257235,1.347159,9.322437
GYROSCOPE,1555396628399,16.31,8.12,-6.86
ACCELEROMETER,1555396628409,-1.8257235,1.347159,9.322437
GYROSCOPE,1555396628403,15.61,7.4900002,-7.07
ACCELEROMETER,1555396628413,-1.7204396,1.378266,9.410972
GYROSCOPE,1555396628409,14.7,7.07,-7.21
ACCELEROMETER,1555396628419,-1.7204396,1.378266,9.410972
GYROSCOPE,1555396628413,13.37,6.79,-7.42
ACCELEROMETER,1555396628423,-1.5194424,1.3567306,9.224331
GYROSCOPE,1555396628419,11.97,6.65,-7.63
ACCELEROMETER,1555396628429,-1.5194424,1.3567306,9.224331
GYROSCOPE,1555396628423,10.08,6.79,-7.84
ACCELEROMETER,1555396628433,-1.3950156,1.253839,9.217153
GYROSCOPE,1555396628429,8.12,7.0,-7.84
ACCELEROMETER,1555396628439,-1.3950156,1.253839,9.217153
GYROSCOPE,1555396628434,6.58,7.35,-7.63
ACCELEROMETER,1555396628444,-1.402194,1.18684,9.147761
GYROSCOPE,1555396628439,5.7400002,8.05,-7.42
ACCELEROMETER,1555396628449,-1.402194,1.18684,9.147761
GYROSCOPE,1555396628444,5.18,8.82,-7.42
ACCELEROMETER,1555396628454,-1.4620147,1.3447664,9.092726
GYROSCOPE,1555396628448,4.76,9.38,-7.63
ACCELEROMETER,1555396628458,-1.4620147,1.3447664,9.092726
GYROSCOPE,1555396628454,3.01,9.87,-8.26
ACCELEROMETER,1555396628464,-1.5433706,1.5194424,9.21476
GYROSCOPE,1555396628459,3.01,9.87,-8.26
ACCELEROMETER,1555396628469,-1.5433706,1.5194424,9.21476
GYROSCOPE,1555396628464,1.47,10.01,-8.33
ACCELEROMETER,1555396628474,-1.6151552,1.5290138,9.24108
GYROSCOPE,1555396628469,-0.42000002,9.94,-7.98
ACCELEROMETER,1555396628479,-1.6151552,1.5290138,9.24108
GYROSCOPE,1555396628473,-2.38,9.66,-7.4900002
ACCELEROMETER,1555396628483,-1.7467605,1.5170496,8.999406
GYROSCOPE,1555396628478,-4.13,9.24,-6.93
ACCELEROMETER,1555396628489,-1.7467605,1.5170496,8.999406
GYROSCOPE,1555396628484,-5.88,8.61,-6.44
ACCELEROMETER,1555396628494,-1.6965113,1.3495519,8.678767
GYROSCOPE,1555396628488,-7.56,7.98,-6.02
ACCELEROMETER,1555396628498,-1.6965113,1.3495519,8.678767
GYROSCOPE,1555396628493,-8.96,7.63,-5.6
ACCELEROMETER,1555396628504,-1.6414763,1.1653047,8.374879
GYROSCOPE,1555396628499,-9.66,7.28,-5.39
ACCELEROMETER,1555396628509,-1.6414763,1.1653047,8.374879
GYROSCOPE,1555396628503,-9.66,7.21,-5.53
ACCELEROMETER,1555396628513,-1.6127626,0.99302137,8.114061
GYROSCOPE,1555396628509,-9.66,7.21,-5.53
ACCELEROMETER,1555396628519,-1.6127626,0.99302137,8.114061
GYROSCOPE,1555396628514,-8.54,7.14,-5.88
ACCELEROMETER,1555396628524,-1.6558334,0.9667004,8.145168
GYROSCOPE,1555396628519,-6.58,6.7200003,-6.3
ACCELEROMETER,1555396628529,-1.6558334,0.9667004,8.145168
GYROSCOPE,1555396628524,-3.99,6.44,-6.7200003
ACCELEROMETER,1555396628534,-1.792224,1.0600204,8.26481
GYROSCOPE,1555396628529,-0.98,5.95,-7.0
ACCELEROMETER,1555396628539,-1.792224,1.0600204,8.26481
GYROSCOPE,1555396628534,2.1,5.39,-7.4900002
ACCELEROMETER,1555396628544,-1.9094726,1.2179466,8.300702
GYROSCOPE,1555396628539,6.09,2.94,-8.47
ACCELEROMETER,1555396628549,-1.9597217,1.2777673,8.094919
GYROSCOPE,1555396628544,6.51,1.47,-8.54
ACCELEROMETER,1555396628554,-1.9597217,1.2777673,8.094919
GYROSCOPE,1555396628549,6.51,1.47,-8.54
ACCELEROMETER,1555396628559,-1.8855443,1.2442678,7.503892
GYROSCOPE,1555396628553,5.53,-2.03,-7.7
ACCELEROMETER,1555396628563,-1.8855443,1.2442678,7.503892
GYROSCOPE,1555396628559,4.83,-4.27,-7.28
ACCELEROMETER,1555396628569,-1.713261,0.8279167,6.6400833
GYROSCOPE,1555396628564,3.64,-6.7200003,-6.7200003
ACCELEROMETER,1555396628574,-1.713261,0.8279167,6.6400833
GYROSCOPE,1555396628569,2.1,-8.96,-5.81
ACCELEROMETER,1555396628579,-1.485943,0.40917265,5.568098
GYROSCOPE,1555396628574,0.63,-11.06,-4.48
ACCELEROMETER,1555396628584,-1.485943,0.40917265,5.568098
GYROSCOPE,1555396628579,-0.49,-13.51,-3.29
ACCELEROMETER,1555396628589,-1.1892328,0.4546363,4.8119664
GYROSCOPE,1555396628583,-1.05,-16.17,-2.8
ACCELEROMETER,1555396628593,-1.1892328,0.4546363,4.8119664
GYROSCOPE,1555396628588,-1.96,-19.11,-2.94
ACCELEROMETER,1555396628598,-0.9284152,0.8757731,4.4147577
GYROSCOPE,1555396628593,-3.85,-21.7,-3.3600001
ACCELEROMETER,1555396628604,-0.9284152,0.8757731,4.4147577
GYROSCOPE,1555396628599,-7.35,-23.24,-3.71
ACCELEROMETER,1555396628609,-0.69631135,1.3734802,4.3118668
GYROSCOPE,1555396628604,-12.04,-24.08,-3.85
ACCELEROMETER,1555396628614,-0.69631135,1.3734802,4.3118668
GYROSCOPE,1555396628609,-17.29,-24.5,-3.29
ACCELEROMETER,1555396628619,-0.44267216,1.6127626,4.3740797
GYROSCOPE,1555396628614,-23.73,-24.5,-1.96
ACCELEROMETER,1555396628624,-0.44267216,1.6127626,4.3740797
GYROSCOPE,1555396628619,-31.43,-24.64,0.21000001
ACCELEROMETER,1555396628629,-0.15314065,1.3423735,3.4193435
GYROSCOPE,1555396628624,-39.97,-25.27,2.94
ACCELEROMETER,1555396628634,-0.15314065,1.3423735,3.4193435
GYROSCOPE,1555396628629,-47.74,-26.460001,6.09
ACCELEROMETER,1555396628639,0.19381863,0.8398807,2.428715
GYROSCOPE,1555396628633,-52.99,-28.630001,9.17
ACCELEROMETER,1555396628643,0.19381863,0.8398807,2.428715
GYROSCOPE,1555396628639,-57.19,-32.2,11.55
ACCELEROMETER,1555396628649,0.4546363,0.41635114,1.0743773
GYROSCOPE,1555396628644,-60.62,-37.38,13.02
ACCELEROMETER,1555396628654,0.4546363,0.41635114,1.0743773
GYROSCOPE,1555396628649,-61.74,-43.61,13.02
ACCELEROMETER,1555396628659,0.5982057,0.46660042,0.46660042
GYROSCOPE,1555396628653,-60.27,-51.52,11.55
ACCELEROMETER,1555396628663,0.5982057,0.46660042,0.46660042
GYROSCOPE,1555396628658,-58.59,-61.04,9.24
ACCELEROMETER,1555396628668,0.62452674,-0.33499515,-0.1794617
GYROSCOPE,1555396628663,-57.54,-72.8,7.28
