sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555398833947,-4.27,21.49,-0.14
ACCELEROMETER,1555398833947,1.8233309,0.21535406,10.315458
GYROSCOPE,1555398833952,-3.85,21.14,-0.56
ACCELEROMETER,1555398833952,1.741975,0.23928225,10.246067
GYROSCOPE,1555398833957,-3.15,20.58,-1.12
ACCELEROMETER,1555398833957,1.741975,0.23928225,10.246067
GYROSCOPE,1555398833962,-2.31,20.23,-1.82
ACCELEROMETER,1555398833962,1.7347965,0.17228325,10.234102
GYROSCOPE,1555398833967,-1.4,19.67,-2.31
ACCELEROMETER,1555398833967,1.7347965,0.17228325,10.234102
GYROSCOPE,1555398833972,-0.56,19.32,-2.66
ACCELEROMETER,1555398833972,1.7228324,0.21774687,10.267602
GYROSCOPE,1555398833977,0.07,18.97,-2.94
ACCELEROMETER,1555398833977,1.7228324,0.21774687,10.267602
GYROSCOPE,1555398833982,0.63,18.62,-3.15
ACCELEROMETER,1555398833982,1.7300107,0.23928225,10.181459
GYROSCOPE,1555398833987,1.05,18.34,-3.57
ACCELEROMETER,1555398833987,1.7300107,0.23928225,10.181459
GYROSCOPE,1555398833992,1.4,18.13,-3.92
ACCELEROMETER,1555398833992,1.741975,0.29910284,10.112068
GYROSCOPE,1555398833997,1.6800001,17.99,-4.34
ACCELEROMETER,1555398833997,1.741975,0.29910284,10.112068
GYROSCOPE,1555398834002,1.75,18.06,-4.76
ACCELEROMETER,1555398834002,1.701297,0.37806597,10.076177
GYROSCOPE,1555398834007,1.6800001,18.06,-5.11
ACCELEROMETER,1555398834007,1.701297,0.37806597,10.076177
GYROSCOPE,1555398834013,1.4,17.92,-5.67
ACCELEROMETER,1555398834013,1.741975,0.34217364,10.076177
GYROSCOPE,1555398834018,1.19,17.92,-6.02
ACCELEROMETER,1555398834018,1.741975,0.34217364,10.076177
GYROSCOPE,1555398834023,0.98,17.85,-6.51
ACCELEROMETER,1555398834023,1.7611175,0.31345975,10.100104
GYROSCOPE,1555398834028,0.77,17.85,-7.07
ACCELEROMETER,1555398834028,1.7611175,0.31345975,10.100104
GYROSCOPE,1555398834033,0.56,17.92,-7.77
ACCELEROMETER,1555398834033,1.7156538,0.4019942,10.150353
GYROSCOPE,1555398834038,0.21000001,17.85,-8.26
ACCELEROMETER,1555398834038,1.7156538,0.4019942,10.150353
GYROSCOPE,1555398834043,-0.42000002,17.92,-8.68
ACCELEROMETER,1555398834043,1.7204396,0.3684947,10.205389
GYROSCOPE,1555398834048,-1.19,18.06,-8.96
ACCELEROMETER,1555398834048,1.7204396,0.3684947,10.205389
GYROSCOPE,1555398834053,-1.82,18.06,-9.24
ACCELEROMETER,1555398834053,1.713261,0.35174492,10.2317095
GYROSCOPE,1555398834057,-2.31,18.13,-9.52
ACCELEROMETER,1555398834058,1.713261,0.35174492,10.2317095
