sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1554972523823,9.59,-3.92,3.92
ACCELEROMETER,1554972523825,-2.9048867,1.3567306,9.690931
GYROSCOPE,1554972523829,9.94,-3.5,3.71
ACCELEROMETER,1554972523831,-2.9048867,1.3567306,9.690931
GYROSCOPE,1554972523833,10.43,-3.01,3.29
ACCELEROMETER,1554972523835,-2.9264224,1.3040882,9.729217
GYROSCOPE,1554972523838,11.13,-2.59,3.01
ACCELEROMETER,1554972523840,-2.9264224,1.3040882,9.729217
GYROSCOPE,1554972523844,12.11,-1.96,2.8700001
ACCELEROMETER,1554972523846,-2.9096725,1.2849457,9.640682
GYROSCOPE,1554972523849,13.02,-1.33,2.8
ACCELEROMETER,1554972523851,-2.9096725,1.2849457,9.640682
GYROSCOPE,1554972523854,13.86,-0.63,2.73
ACCELEROMETER,1554972523856,-2.8929224,1.3112669,9.611969
GYROSCOPE,1554972523858,14.49,-0.63,2.8
ACCELEROMETER,1554972523860,-2.9096725,1.3830514,9.640682
GYROSCOPE,1554972523863,15.12,0.49,2.73
ACCELEROMETER,1554972523865,-2.9096725,1.3830514,9.640682
GYROSCOPE,1554972523869,15.4,0.98,2.59
ACCELEROMETER,1554972523871,-2.912065,1.4428722,9.676575
GYROSCOPE,1554972523873,15.68,1.54,2.45
ACCELEROMETER,1554972523876,-2.912065,1.4428722,9.676575
GYROSCOPE,1554972523879,15.05,2.24,2.17
ACCELEROMETER,1554972523881,-2.9623144,1.4715859,9.700503
GYROSCOPE,1554972523884,14.28,2.52,2.1
ACCELEROMETER,1554972523886,-2.9623144,1.4715859,9.700503
GYROSCOPE,1554972523889,13.09,2.8,1.89
ACCELEROMETER,1554972523891,-2.9838498,1.5266209,9.676575
GYROSCOPE,1554972523894,11.97,3.01,1.54
ACCELEROMETER,1554972523896,-2.9838498,1.5266209,9.676575
GYROSCOPE,1554972523899,10.78,3.29,1.26
ACCELEROMETER,1554972523901,-2.9671001,1.5529418,9.568897
GYROSCOPE,1554972523903,9.8,3.71,1.05
ACCELEROMETER,1554972523905,-2.9671001,1.5529418,9.568897
GYROSCOPE,1554972523908,8.96,4.06,0.84000003
ACCELEROMETER,1554972523910,-2.9910283,1.4787644,9.60479
GYROSCOPE,1554972523913,8.4,4.55,0.77
ACCELEROMETER,1554972523915,-2.9910283,1.4787644,9.60479
GYROSCOPE,1554972523919,7.91,4.97,0.7
ACCELEROMETER,1554972523921,-3.034099,1.4620147,9.501899
GYROSCOPE,1554972523924,7.63,5.32,0.77
ACCELEROMETER,1554972523926,-3.034099,1.4620147,9.501899
GYROSCOPE,1554972523929,7.56,5.6,0.77
ACCELEROMETER,1554972523931,-3.0843482,1.4452648,9.458827
GYROSCOPE,1554972523934,7.7,5.81,0.77
ACCELEROMETER,1554972523936,-3.0843482,1.4452648,9.458827
GYROSCOPE,1554972523939,7.77,6.02,0.7
ACCELEROMETER,1554972523941,-3.127419,1.4548362,9.516255
GYROSCOPE,1554972523944,8.05,6.23,0.7
ACCELEROMETER,1554972523946,-3.127419,1.4548362,9.516255
GYROSCOPE,1554972523949,8.33,6.44,0.56
ACCELEROMETER,1554972523951,-3.156133,1.4500505,9.52822
GYROSCOPE,1554972523953,8.61,6.65,0.42000002
