sensor_type,timestamp_ms,data1,data2,data3
ACCELEROMETER,1555399796558,0.31106696,0.6412764,10.375278
GYROSCOPE,1555399796563,-1.26,-3.43,-2.24
ACCELEROMETER,1555399796563,0.31345975,0.59581286,10.392029
GYROSCOPE,1555399796568,-0.98,-3.3600001,-2.24
ACCELEROMETER,1555399796568,0.31345975,0.59581286,10.392029
GYROSCOPE,1555399796573,-0.56,-3.3600001,-2.1
ACCELEROMETER,1555399796573,0.2847459,0.5623133,10.265208
GYROSCOPE,1555399796578,-0.21000001,-3.22,-1.75
ACCELEROMETER,1555399796578,0.2847459,0.5623133,10.265208
GYROSCOPE,1555399796583,0.21000001,-3.3600001,-1.54
ACCELEROMETER,1555399796583,0.3254239,0.5312066,10.183852
GYROSCOPE,1555399796588,0.49,-3.5,-1.33
ACCELEROMETER,1555399796588,0.3254239,0.5312066,10.183852
GYROSCOPE,1555399796593,0.98,-3.64,-1.19
ACCELEROMETER,1555399796593,0.32781672,0.44267216,10.076177
GYROSCOPE,1555399796598,1.33,-3.71,-0.98
ACCELEROMETER,1555399796598,0.32781672,0.44267216,10.076177
GYROSCOPE,1555399796603,1.4,-3.85,-0.84000003
ACCELEROMETER,1555399796603,0.35174492,0.4761717,9.908678
GYROSCOPE,1555399796608,1.19,-4.13,-0.7
ACCELEROMETER,1555399796608,0.35174492,0.4761717,9.908678
GYROSCOPE,1555399796613,0.98,-4.27,-0.35
ACCELEROMETER,1555399796613,0.34217364,0.5312066,9.846465
GYROSCOPE,1555399796618,0.7,-4.48,-0.07
ACCELEROMETER,1555399796618,0.34217364,0.5312066,9.846465
GYROSCOPE,1555399796623,0.28,-4.48,0.21000001
ACCELEROMETER,1555399796623,0.33738798,0.51206404,9.75793
GYROSCOPE,1555399796628,-0.07,-4.62,0.35
ACCELEROMETER,1555399796628,0.33738798,0.51206404,9.75793
GYROSCOPE,1555399796633,-0.35,-4.76,0.56
ACCELEROMETER,1555399796633,0.3684947,0.43788654,9.705289
GYROSCOPE,1555399796638,-0.49,-5.04,0.84000003
ACCELEROMETER,1555399796638,0.3589234,0.39242288,9.614362
GYROSCOPE,1555399796643,-0.56,-5.25,1.12
ACCELEROMETER,1555399796643,0.3589234,0.39242288,9.614362
GYROSCOPE,1555399796648,-0.42000002,-5.6,1.33
ACCELEROMETER,1555399796648,0.37567315,0.35174492,9.626326
GYROSCOPE,1555399796653,0.56,-6.09,1.6800001
ACCELEROMETER,1555399796653,0.37567315,0.35174492,9.626326
GYROSCOPE,1555399796658,1.26,-6.79,2.1
ACCELEROMETER,1555399796658,0.38763726,0.3062813,9.628718
GYROSCOPE,1555399796663,1.96,-7.28,2.31
ACCELEROMETER,1555399796663,0.38763726,0.3062813,9.628718
GYROSCOPE,1555399796668,2.66,-7.77,2.66
ACCELEROMETER,1555399796668,0.4307081,0.37806597,9.559326
GYROSCOPE,1555399796673,3.3600001,-8.19,3.08
ACCELEROMETER,1555399796673,0.4307081,0.37806597,9.559326
GYROSCOPE,1555399796678,3.99,-8.61,3.43
ACCELEROMETER,1555399796678,0.4570291,0.42592242,9.628718
GYROSCOPE,1555399796683,4.55,-8.96,3.64
ACCELEROMETER,1555399796683,0.4570291,0.42592242,9.628718
GYROSCOPE,1555399796688,5.04,-9.1,3.85
ACCELEROMETER,1555399796688,0.48095733,0.46181473,9.669396
GYROSCOPE,1555399796693,5.25,-9.31,3.99
ACCELEROMETER,1555399796693,0.48095733,0.46181473,9.669396
GYROSCOPE,1555399796698,5.18,-9.31,4.13
ACCELEROMETER,1555399796698,0.49052864,0.5455635,9.688539
GYROSCOPE,1555399796703,4.9,-9.38,4.41
ACCELEROMETER,1555399796703,0.49052864,0.5455635,9.688539
GYROSCOPE,1555399796708,4.76,-9.24,4.48
ACCELEROMETER,1555399796708,0.54317075,0.5838487,9.657433
GYROSCOPE,1555399796713,4.69,-9.17,4.55
ACCELEROMETER,1555399796713,0.54317075,0.5838487,9.657433
GYROSCOPE,1555399796718,4.55,-9.1,4.55
ACCELEROMETER,1555399796718,0.55752766,0.57188463,9.671788
GYROSCOPE,1555399796723,4.48,-9.03,4.41
ACCELEROMETER,1555399796723,0.55752766,0.57188463,9.671788
GYROSCOPE,1555399796728,4.48,-8.89,4.27
ACCELEROMETER,1555399796728,0.57906306,0.57427746,9.760324
GYROSCOPE,1555399796733,4.48,-8.82,4.2
ACCELEROMETER,1555399796733,0.57906306,0.57427746,9.760324
GYROSCOPE,1555399796737,4.41,-8.54,4.2
ACCELEROMETER,1555399796737,0.6125626,0.6675976,9.834501
GYROSCOPE,1555399796743,4.2,-8.33,4.13
ACCELEROMETER,1555399796743,0.6125626,0.6675976,9.834501
GYROSCOPE,1555399796748,3.99,-7.98,4.06
ACCELEROMETER,1555399796748,0.63170516,0.7441678,9.882358
GYROSCOPE,1555399796753,3.71,-7.56,4.06
ACCELEROMETER,1555399796753,0.63170516,0.7441678,9.882358
GYROSCOPE,1555399796759,3.43,-7.0,3.99
ACCELEROMETER,1555399796759,0.6628118,0.82073814,9.927821
GYROSCOPE,1555399796763,3.08,-6.44,3.99
ACCELEROMETER,1555399796763,0.6628118,0.82073814,9.927821
GYROSCOPE,1555399796767,2.59,-5.7400002,3.92
ACCELEROMETER,1555399796768,0.689133,0.8135597,9.927821
GYROSCOPE,1555399796773,2.03,-5.25,3.78
ACCELEROMETER,1555399796773,0.689133,0.8135597,9.927821
GYROSCOPE,1555399796778,1.6800001,-4.55,3.78
ACCELEROMETER,1555399796778,0.6699903,0.823131,9.930215
GYROSCOPE,1555399796783,1.26,-3.92,3.71
ACCELEROMETER,1555399796783,0.6699903,0.823131,9.930215
GYROSCOPE,1555399796788,0.84000003,-3.22,3.57
ACCELEROMETER,1555399796788,0.6628118,0.8063813,9.956534
GYROSCOPE,1555399796792,0.49,-2.73,3.5
ACCELEROMETER,1555399796793,0.6628118,0.8063813,9.956534
GYROSCOPE,1555399796798,0.21000001,-2.17,3.29
ACCELEROMETER,1555399796798,0.59581286,0.7968099,9.937392
GYROSCOPE,1555399796803,0.21000001,-1.82,3.01
ACCELEROMETER,1555399796803,0.59581286,0.7968099,9.937392
GYROSCOPE,1555399796808,-0.14,-1.54,2.8
ACCELEROMETER,1555399796808,0.60059845,0.85184485,9.865608
GYROSCOPE,1555399796813,-0.21000001,-1.47,2.59
ACCELEROMETER,1555399796813,0.60059845,0.85184485,9.865608
GYROSCOPE,1555399796818,-0.28,-1.26,2.38
ACCELEROMETER,1555399796818,0.60777694,0.79920274,9.927821
GYROSCOPE,1555399796823,-0.42000002,-1.26,2.31
ACCELEROMETER,1555399796823,0.6029913,0.8039884,9.908678
GYROSCOPE,1555399796828,-0.42000002,-1.19,2.1
ACCELEROMETER,1555399796828,0.6029913,0.8039884,9.908678
GYROSCOPE,1555399796833,-0.35,-1.26,1.96
ACCELEROMETER,1555399796833,0.6412764,0.8494521,9.958927
GYROSCOPE,1555399796839,0.07,-1.26,1.75
ACCELEROMETER,1555399796839,0.6412764,0.8494521,9.958927
ACCELEROMETER,1555399796844,0.63649076,0.85902333,9.968499
GYROSCOPE,1555399796844,0.21000001,-1.26,1.61
ACCELEROMETER,1555399796849,0.63649076,0.85902333,9.968499
GYROSCOPE,1555399796849,0.28,-1.19,1.47
GYROSCOPE,1555399796854,0.35,-1.05,1.4
ACCELEROMETER,1555399796854,0.62931234,0.86380893,9.994821
GYROSCOPE,1555399796859,0.42000002,-0.98,1.4
ACCELEROMETER,1555399796859,0.62931234,0.86380893,9.994821
GYROSCOPE,1555399796864,0.35,-0.77,1.26
ACCELEROMETER,1555399796864,0.63649076,0.8446664,9.95175
GYROSCOPE,1555399796869,0.21000001,-0.77,1.33
ACCELEROMETER,1555399796869,0.63649076,0.8446664,9.95175
GYROSCOPE,1555399796874,0.21000001,-0.7,1.26
ACCELEROMETER,1555399796874,0.61495537,0.8542377,9.95175
GYROSCOPE,1555399796879,-0.21000001,-0.49,1.12
ACCELEROMETER,1555399796878,0.61495537,0.8542377,9.95175
GYROSCOPE,1555399796884,-0.42000002,-0.42000002,0.91
ACCELEROMETER,1555399796884,0.62452674,0.8494521,9.901501
GYROSCOPE,1555399796889,-0.77,-0.28,0.63
ACCELEROMETER,1555399796889,0.62452674,0.8494521,9.901501
GYROSCOPE,1555399796894,-1.05,-0.28,0.49
ACCELEROMETER,1555399796894,0.60059845,0.81595254,9.8727865
GYROSCOPE,1555399796899,-1.4,-0.14,0.28
ACCELEROMETER,1555399796899,0.60059845,0.81595254,9.8727865
GYROSCOPE,1555399796904,-1.6800001,-0.14,0.21000001
ACCELEROMETER,1555399796904,0.6053841,0.81595254,9.860823
GYROSCOPE,1555399796909,-1.96,0.07,0.21000001
ACCELEROMETER,1555399796909,0.6053841,0.81595254,9.860823
GYROSCOPE,1555399796914,-2.1,0.14,0.14
ACCELEROMETER,1555399796914,0.5886344,0.7585248,9.899107
GYROSCOPE,1555399796919,-2.17,0.21000001,0.07
ACCELEROMETER,1555399796919,0.5886344,0.7585248,9.899107
GYROSCOPE,1555399796924,-1.96,0.14,0.07
ACCELEROMETER,1555399796924,0.59342,0.72023964,9.911072
GYROSCOPE,1555399796929,-1.82,0.07,-0.07
ACCELEROMETER,1555399796929,0.59342,0.72023964,9.911072
GYROSCOPE,1555399796934,-1.33,-0.07,-0.07
ACCELEROMETER,1555399796934,0.5886344,0.7058827,9.903893
GYROSCOPE,1555399796939,-0.98,-0.14,-0.07
ACCELEROMETER,1555399796939,0.5886344,0.7058827,9.903893
GYROSCOPE,1555399796944,-0.49,-0.21000001,-0.07
ACCELEROMETER,1555399796944,0.5455635,0.6939186,9.9756775
GYROSCOPE,1555399796949,-0.35,-0.35,-0.14
ACCELEROMETER,1555399796949,0.5455635,0.6939186,9.9756775
GYROSCOPE,1555399796954,-0.21000001,-0.49,-0.21000001
ACCELEROMETER,1555399796954,0.5551349,0.72502524,9.913465
GYROSCOPE,1555399796959,-0.35,-0.56,-0.21000001
ACCELEROMETER,1555399796959,0.5551349,0.72502524,9.913465
GYROSCOPE,1555399796964,-0.56,-0.56,-0.21000001
ACCELEROMETER,1555399796964,0.60059845,0.69631135,9.846465
GYROSCOPE,1555399796969,-0.91,-0.49,0.07
ACCELEROMETER,1555399796969,0.60059845,0.69631135,9.846465
GYROSCOPE,1555399796974,-1.19,-0.49,0.07
ACCELEROMETER,1555399796974,0.66041905,0.701097,9.915856
GYROSCOPE,1555399796979,-1.26,-0.42000002,0.07
ACCELEROMETER,1555399796979,0.66041905,0.701097,9.915856
GYROSCOPE,1555399796984,-1.26,-0.35,0.07
ACCELEROMETER,1555399796984,0.7178468,0.6843473,9.877571
GYROSCOPE,1555399796989,-1.19,-0.21000001,-0.07
ACCELEROMETER,1555399796989,0.7178468,0.6843473,9.877571
GYROSCOPE,1555399796994,-0.91,-0.07,-0.14
ACCELEROMETER,1555399796994,0.6412764,0.66041905,9.930215
GYROSCOPE,1555399796999,-0.56,0.07,-0.21000001
ACCELEROMETER,1555399796999,0.6412764,0.66041905,9.930215
GYROSCOPE,1555399797004,-0.49,0.14,-0.14
ACCELEROMETER,1555399797004,0.62931234,0.65324056,9.901501
GYROSCOPE,1555399797009,-0.49,0.14,-0.14
ACCELEROMETER,1555399797009,0.5694918,0.63409805,9.870394
GYROSCOPE,1555399797014,-0.49,0.14,0.21000001
ACCELEROMETER,1555399797014,0.5694918,0.63409805,9.870394
GYROSCOPE,1555399797019,-0.49,-0.14,0.49
ACCELEROMETER,1555399797019,0.63170516,0.63888365,9.856036
GYROSCOPE,1555399797024,-0.63,-0.35,0.49
ACCELEROMETER,1555399797023,0.63170516,0.63888365,9.856036
GYROSCOPE,1555399797029,-0.63,-0.42000002,0.49
ACCELEROMETER,1555399797029,0.61016977,0.619741,9.868
GYROSCOPE,1555399797034,-0.63,-0.49,0.56
ACCELEROMETER,1555399797034,0.61016977,0.619741,9.868
GYROSCOPE,1555399797039,-0.7,-0.56,0.56
ACCELEROMETER,1555399797039,0.64606214,0.64606214,9.848858
GYROSCOPE,1555399797044,-0.84000003,-0.63,0.63
ACCELEROMETER,1555399797044,0.64606214,0.64606214,9.848858
GYROSCOPE,1555399797049,-0.91,-0.7,0.77
ACCELEROMETER,1555399797049,0.63888365,0.6269195,9.80818
GYROSCOPE,1555399797054,-0.91,-0.63,0.91
ACCELEROMETER,1555399797054,0.63888365,0.6269195,9.80818
GYROSCOPE,1555399797059,-0.91,-0.56,1.05
ACCELEROMETER,1555399797059,0.63409805,0.619741,9.851252
GYROSCOPE,1555399797063,-0.77,-0.63,1.19
ACCELEROMETER,1555399797064,0.63409805,0.619741,9.851252
GYROSCOPE,1555399797069,-0.42000002,-0.63,1.12
ACCELEROMETER,1555399797069,0.6723832,0.5670989,9.827322
GYROSCOPE,1555399797074,-0.42000002,-0.84000003,1.12
ACCELEROMETER,1555399797074,0.6723832,0.5670989,9.827322
GYROSCOPE,1555399797079,0.35,-1.05,1.12
ACCELEROMETER,1555399797079,0.6221339,0.61016977,9.836893
GYROSCOPE,1555399797084,0.56,-1.19,1.26
ACCELEROMETER,1555399797084,0.6221339,0.61016977,9.836893
GYROSCOPE,1555399797089,0.7,-1.12,1.26
ACCELEROMETER,1555399797089,0.62931234,0.6173482,9.781858
GYROSCOPE,1555399797094,0.7,-1.12,1.4
ACCELEROMETER,1555399797094,0.62931234,0.6173482,9.781858
GYROSCOPE,1555399797099,0.63,-1.05,1.6800001
ACCELEROMETER,1555399797099,0.6508478,0.6436693,9.860823
GYROSCOPE,1555399797103,0.42000002,-0.98,1.96
ACCELEROMETER,1555399797104,0.6508478,0.6436693,9.860823
GYROSCOPE,1555399797109,0.28,-0.84000003,2.17
ACCELEROMETER,1555399797109,0.6269195,0.67716885,9.908678
GYROSCOPE,1555399797114,0.14,-0.84000003,2.24
ACCELEROMETER,1555399797114,0.6269195,0.67716885,9.908678
GYROSCOPE,1555399797119,0.14,-0.91,2.17
ACCELEROMETER,1555399797119,0.6436693,0.701097,9.913465
GYROSCOPE,1555399797124,0.07,-0.91,2.1
ACCELEROMETER,1555399797124,0.6436693,0.701097,9.913465
GYROSCOPE,1555399797129,0.07,-0.7,2.17
ACCELEROMETER,1555399797129,0.6125626,0.69870424,9.954143
GYROSCOPE,1555399797134,-0.07,-0.56,2.38
ACCELEROMETER,1555399797134,0.6125626,0.69870424,9.954143
GYROSCOPE,1555399797139,-0.14,-0.49,2.45
ACCELEROMETER,1555399797139,0.6029913,0.67716885,9.894321
GYROSCOPE,1555399797144,-0.07,-0.42000002,2.52
ACCELEROMETER,1555399797143,0.6029913,0.67716885,9.894321
GYROSCOPE,1555399797149,-0.07,-0.35,2.52
ACCELEROMETER,1555399797149,0.6221339,0.66041905,9.8727865
GYROSCOPE,1555399797154,0.07,-0.14,2.45
ACCELEROMETER,1555399797154,0.6221339,0.66041905,9.8727865
GYROSCOPE,1555399797159,0.28,0.07,2.52
ACCELEROMETER,1555399797159,0.57188463,0.67477596,9.894321
GYROSCOPE,1555399797164,0.49,0.14,2.59
ACCELEROMETER,1555399797164,0.57188463,0.67477596,9.894321
GYROSCOPE,1555399797169,0.63,0.14,2.59
ACCELEROMETER,1555399797169,0.62931234,0.6412764,9.88475
GYROSCOPE,1555399797174,0.56,0.28,2.52
ACCELEROMETER,1555399797174,0.62931234,0.6412764,9.88475
GYROSCOPE,1555399797179,0.42000002,0.28,2.38
ACCELEROMETER,1555399797178,0.62452674,0.6675976,9.863215
GYROSCOPE,1555399797184,0.14,0.35,2.38
ACCELEROMETER,1555399797184,0.62452674,0.6675976,9.798609
GYROSCOPE,1555399797189,-0.21000001,0.49,2.38
ACCELEROMETER,1555399797189,0.5599205,0.66041905,9.798609
GYROSCOPE,1555399797194,-0.63,0.42000002,2.45
ACCELEROMETER,1555399797194,0.5910272,0.70348984,9.722038
GYROSCOPE,1555399797199,-0.77,0.42000002,2.38
ACCELEROMETER,1555399797199,0.5910272,0.70348984,9.722038
GYROSCOPE,1555399797204,-1.19,0.28,2.31
ACCELEROMETER,1555399797204,0.61495537,0.67956156,9.700503
GYROSCOPE,1555399797208,-1.33,-0.14,2.31
ACCELEROMETER,1555399797209,0.61495537,0.67956156,9.700503
GYROSCOPE,1555399797213,-1.26,-0.35,2.38
ACCELEROMETER,1555399797213,0.6029913,0.72502524,9.702895
GYROSCOPE,1555399797219,-1.05,-0.56,2.52
ACCELEROMETER,1555399797219,0.6029913,0.72502524,9.702895
GYROSCOPE,1555399797224,-0.91,-0.7,2.52
ACCELEROMETER,1555399797224,0.5623133,0.6508478,9.7196455
GYROSCOPE,1555399797229,-0.7,-0.91,2.66
ACCELEROMETER,1555399797229,0.5623133,0.6508478,9.7196455
GYROSCOPE,1555399797234,-0.35,-1.05,2.8
ACCELEROMETER,1555399797234,0.5599205,0.62452674,9.786645
GYROSCOPE,1555399797239,0.14,-1.4,2.8700001
ACCELEROMETER,1555399797239,0.5599205,0.62452674,9.786645
GYROSCOPE,1555399797244,0.42000002,-1.6800001,2.8
ACCELEROMETER,1555399797244,0.57906306,0.7082755,9.753145
GYROSCOPE,1555399797249,0.84000003,-1.96,2.73
ACCELEROMETER,1555399797249,0.57906306,0.7082755,9.753145
GYROSCOPE,1555399797254,1.05,-2.24,2.59
ACCELEROMETER,1555399797254,0.5766703,0.68195444,9.745967
GYROSCOPE,1555399797259,1.12,-2.45,2.59
ACCELEROMETER,1555399797259,0.5766703,0.68195444,9.745967
GYROSCOPE,1555399797264,0.98,-2.52,2.45
ACCELEROMETER,1555399797264,0.57188463,0.7274181,9.717253
GYROSCOPE,1555399797269,0.63,-2.59,2.45
ACCELEROMETER,1555399797269,0.57188463,0.7274181,9.717253
GYROSCOPE,1555399797274,0.35,-2.52,2.45
ACCELEROMETER,1555399797274,0.6436693,0.7393822,9.726824
GYROSCOPE,1555399797279,0.07,-2.59,2.38
ACCELEROMETER,1555399797279,0.6436693,0.7393822,9.726824
GYROSCOPE,1555399797284,0.14,-2.52,2.31
ACCELEROMETER,1555399797284,0.63170516,0.69870424,9.839286
GYROSCOPE,1555399797289,0.35,-2.59,2.24
ACCELEROMETER,1555399797289,0.63170516,0.69870424,9.839286
GYROSCOPE,1555399797294,0.56,-2.52,2.1
ACCELEROMETER,1555399797294,0.7130611,0.72023964,9.887143
GYROSCOPE,1555399797299,0.7,-2.52,1.96
ACCELEROMETER,1555399797299,0.7130611,0.72023964,9.887143
GYROSCOPE,1555399797304,1.05,-2.59,1.89
ACCELEROMETER,1555399797304,0.68195444,0.7298109,9.946963
GYROSCOPE,1555399797309,1.19,-2.52,1.75
ACCELEROMETER,1555399797309,0.68195444,0.7298109,9.946963
GYROSCOPE,1555399797314,1.33,-2.45,1.61
ACCELEROMETER,1555399797314,0.6843473,0.7704889,9.954143
GYROSCOPE,1555399797319,1.26,-2.31,1.47
ACCELEROMETER,1555399797319,0.6843473,0.7704889,9.954143
GYROSCOPE,1555399797324,1.05,-2.1,1.47
ACCELEROMETER,1555399797324,0.68195444,0.7657032,9.889536
GYROSCOPE,1555399797329,0.77,-1.89,1.47
ACCELEROMETER,1555399797329,0.68195444,0.7657032,9.889536
GYROSCOPE,1555399797334,0.42000002,-1.61,1.47
ACCELEROMETER,1555399797334,0.69631135,0.8350951,9.836893
GYROSCOPE,1555399797339,0.42000002,-1.26,1.4
ACCELEROMETER,1555399797339,0.69631135,0.8350951,9.836893
GYROSCOPE,1555399797344,-0.42000002,-0.98,1.26
ACCELEROMETER,1555399797344,0.7298109,0.7704889,9.824929
GYROSCOPE,1555399797349,-0.77,-0.84000003,1.33
ACCELEROMETER,1555399797349,0.7298109,0.7704889,9.824929
GYROSCOPE,1555399797354,-1.05,-0.77,1.26
ACCELEROMETER,1555399797354,0.6939186,0.69631135,9.846465
GYROSCOPE,1555399797359,-1.12,-0.63,1.4
ACCELEROMETER,1555399797359,0.6939186,0.69631135,9.846465
GYROSCOPE,1555399797364,-1.12,-0.63,1.47
ACCELEROMETER,1555399797364,0.7274181,0.65324056,9.8727865
GYROSCOPE,1555399797369,-0.77,-0.49,1.47
ACCELEROMETER,1555399797369,0.7274181,0.65324056,9.958927
GYROSCOPE,1555399797374,-0.35,-0.63,1.33
ACCELEROMETER,1555399797374,0.7082755,0.6915257,9.958927
GYROSCOPE,1555399797379,-0.35,-0.77,1.12
ACCELEROMETER,1555399797379,0.715454,0.6269195,9.913465
GYROSCOPE,1555399797384,0.35,-0.91,0.98
ACCELEROMETER,1555399797384,0.715454,0.6269195,9.913465
GYROSCOPE,1555399797389,0.42000002,-1.05,0.91
ACCELEROMETER,1555399797389,0.7298109,0.7274181,9.88475
GYROSCOPE,1555399797394,0.07,-0.98,1.05
ACCELEROMETER,1555399797394,0.7298109,0.7274181,9.88475
GYROSCOPE,1555399797399,-0.28,-0.91,1.19
ACCELEROMETER,1555399797399,0.7130611,0.7322038,9.812965
GYROSCOPE,1555399797404,-0.63,-1.05,1.26
ACCELEROMETER,1555399797404,0.7130611,0.7322038,9.812965
GYROSCOPE,1555399797409,-0.98,-0.84000003,1.19
ACCELEROMETER,1555399797409,0.7178468,0.7609176,9.812965
GYROSCOPE,1555399797414,-1.19,-0.56,1.19
ACCELEROMETER,1555399797414,0.7178468,0.7609176,9.812965
GYROSCOPE,1555399797419,-1.4,-0.42000002,1.26
ACCELEROMETER,1555399797419,0.689133,0.6675976,9.839286
GYROSCOPE,1555399797424,-1.4,-0.28,1.4
ACCELEROMETER,1555399797424,0.689133,0.6675976,9.839286
GYROSCOPE,1555399797429,-1.33,-0.35,1.47
ACCELEROMETER,1555399797429,0.6675976,0.689133,9.796216
GYROSCOPE,1555399797434,-1.33,-0.63,1.54
ACCELEROMETER,1555399797434,0.6675976,0.689133,9.796216
GYROSCOPE,1555399797439,-1.19,-0.91,1.54
ACCELEROMETER,1555399797438,0.6723832,0.59342,9.769895
GYROSCOPE,1555399797444,-1.05,-1.19,1.54
ACCELEROMETER,1555399797444,0.6723832,0.59342,9.769895
GYROSCOPE,1555399797449,-0.91,-1.4,1.47
ACCELEROMETER,1555399797449,0.63409805,0.6508478,9.745967
GYROSCOPE,1555399797453,-0.84000003,-1.82,1.47
ACCELEROMETER,1555399797454,0.63409805,0.6508478,9.745967
GYROSCOPE,1555399797458,-0.84000003,-2.03,1.47
ACCELEROMETER,1555399797459,0.6173482,0.6723832,9.693325
GYROSCOPE,1555399797464,-0.91,-2.45,1.47
ACCELEROMETER,1555399797464,0.6173482,0.6723832,9.693325
GYROSCOPE,1555399797469,-0.98,-2.8,1.54
ACCELEROMETER,1555399797469,0.6436693,0.63888365,9.657433
GYROSCOPE,1555399797474,-1.05,-3.08,1.6800001
ACCELEROMETER,1555399797474,0.6436693,0.63888365,9.657433
GYROSCOPE,1555399797479,-1.12,-3.29,1.82
ACCELEROMETER,1555399797479,0.6436693,0.61016977,9.671788
GYROSCOPE,1555399797484,-1.19,-3.57,1.96
ACCELEROMETER,1555399797484,0.6436693,0.61016977,9.671788
GYROSCOPE,1555399797489,-1.19,-3.71,2.1
ACCELEROMETER,1555399797489,0.65802616,0.63170516,9.590433
