sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555399140748,-294.98,535.36,-119.49
ACCELEROMETER,1555399140748,13.909478,-5.3814583,-1.1150553
GYROSCOPE,1555399140753,-275.38,532.84,-90.51
ACCELEROMETER,1555399140753,13.660624,-7.1760745,-7.9872413
GYROSCOPE,1555399140758,-251.65,528.57,-66.5
ACCELEROMETER,1555399140758,13.660624,-7.1760745,-7.9872413
GYROSCOPE,1555399140763,-225.19,522.41,-50.89
ACCELEROMETER,1555399140763,11.734402,-6.905686,-13.921442
GYROSCOPE,1555399140768,-197.12,513.17,-41.86
ACCELEROMETER,1555399140768,11.734402,-6.905686,-13.921442
GYROSCOPE,1555399140773,-168.07,499.1,-34.51
ACCELEROMETER,1555399140773,8.255238,-4.957928,-16.110876
GYROSCOPE,1555399140777,-139.23,478.59,-27.51
ACCELEROMETER,1555399140777,8.255238,-4.957928,-16.110876
GYROSCOPE,1555399140783,-113.33,450.52,-23.66
ACCELEROMETER,1555399140783,4.26401,-2.4119651,-16.153946
GYROSCOPE,1555399140788,-94.29,415.94,-25.9
ACCELEROMETER,1555399140788,4.26401,-2.4119651,-16.153946
GYROSCOPE,1555399140793,-83.44,377.3,-33.39
ACCELEROMETER,1555399140793,0.44745785,-1.6103697,-16.321442
GYROSCOPE,1555399140798,-78.54,337.68,-40.53
ACCELEROMETER,1555399140798,0.44745785,-1.6103697,-16.321442
GYROSCOPE,1555399140803,-75.6,298.62,-41.79
ACCELEROMETER,1555399140803,-3.1250265,-2.2707887,-16.120445
GYROSCOPE,1555399140808,-71.26,260.82,-33.95
ACCELEROMETER,1555399140808,-3.1250265,-2.2707887,-16.120445
GYROSCOPE,1555399140813,-63.07,223.51,-18.55
ACCELEROMETER,1555399140813,-5.7906303,-1.9573288,-15.005391
GYROSCOPE,1555399140818,-49.63,186.48,-1.05
ACCELEROMETER,1555399140818,-5.7906303,-1.9573288,-14.400006
GYROSCOPE,1555399140823,-32.13,149.52,12.32
ACCELEROMETER,1555399140823,-6.8697934,-0.7058827,-14.400006
GYROSCOPE,1555399140828,-12.39,113.4,17.85
ACCELEROMETER,1555399140828,-6.470192,-0.05742774,-13.718053
GYROSCOPE,1555399140833,7.42,80.36,16.03
ACCELEROMETER,1555399140833,-6.470192,-0.05742774,-13.718053
GYROSCOPE,1555399140838,43.54,24.78,5.04
ACCELEROMETER,1555399140838,-5.5920267,-0.1914258,-12.686745
GYROSCOPE,1555399140843,58.31,0.98,2.38
